content/post/2004-09-08.rst	2011-01-24T01:36:00-0600
content/post/2003-04-13.rst	2011-01-24T01:36:00-0600
content/post/restructuredtext_resume.rst	2011-03-19T23:18:00-0500
content/post/2003-06-18.rst	2011-01-24T01:36:00-0600
content/post/2005-04-10.rst	2011-01-24T01:36:00-0600
content/post/2005-11-03.rst	2011-01-24T01:36:00-0600
content/post/2006-09-04.rst	2011-01-24T01:36:00-0600
content/post/khan_academy_for_panhandlers.rst	2011-03-31T15:51:00-0500
content/post/2004-11-04.rst	2011-01-24T01:36:00-0600
content/post/boingboing_to_json.rst	2011-02-15T00:54:00-0600
content/post/book-highlights.rst	2019-04-15T00:41:00-0400
content/post/2004-03-04.rst	2011-01-24T01:36:00-0600
content/post/2003-06-13.rst	2011-01-24T01:36:00-0600
content/post/scholars-walk.rst	2011-05-29T12:17:00-0500
content/post/2003-06-08.rst	2011-01-24T01:36:00-0600
